mirna,contrast,test,n_group_a,n_group_b,log2fc,pvalue,padj,direction
novel_miR_2259,case_after_vs_control,welch_t,10,10,-0.15940916009921108,0.34343639613791366,0.4192830305791041,down_in_case_after
novel_miR_2260,case_after_vs_control,welch_t,10,10,-1.257235627952397,0.08694269769919434,0.23698896630909425,down_in_case_after
novel_miR_2263,case_after_vs_control,welch_t,10,10,-0.6730407962864706,0.3123761652924158,0.4192830305791041,down_in_case_after
novel_miR_2264,case_after_vs_control,welch_t,10,10,-2.2857494499303916,0.008881415278594387,0.1316556089192783,down_in_case_after
novel_miR_2269,case_after_vs_control,welch_t,10,10,-2.0119451319356965,0.0057777725091255035,0.12881993058907948,down_in_case_after
novel_miR_227,case_after_vs_control,welch_t,10,10,-1.038018199723953,0.18574094494477478,0.3170729262188579,down_in_case_after
novel_miR_2270,case_after_vs_control,welch_t,10,10,-0.6813127762012439,0.5090843984975748,0.5681573994553122,down_in_case_after
novel_miR_2273,case_after_vs_control,welch_t,10,10,0.5876744637907982,0.49920646574141914,0.5603047902961089,up_in_case_after
novel_miR_2281,case_after_vs_control,welch_t,10,10,-0.929880812815491,0.20923408064082838,0.33494440784587276,down_in_case_after
novel_miR_2286,case_after_vs_control,welch_t,10,10,0.6612960589235412,0.1724350952412534,0.3093360971917271,up_in_case_after
novel_miR_2288,case_after_vs_control,welch_t,10,10,0.07352640571058089,0.9315096486030744,0.9362934962594578,up_in_case_after
novel_miR_229,case_after_vs_control,welch_t,10,10,-0.7554420571900418,0.49182211577083723,0.5530661244837456,down_in_case_after
novel_miR_2290,case_after_vs_control,welch_t,10,10,-1.1054251713646845,0.009597390447925177,0.1316556089192783,down_in_case_after
novel_miR_2294,case_after_vs_control,welch_t,10,10,-0.7869834771911859,0.3303134033070434,0.4192830305791041,down_in_case_after
novel_miR_2298,case_after_vs_control,welch_t,10,10,-1.2612085923460723,0.052151255229245755,0.2036136466541179,down_in_case_after
novel_miR_23,case_after_vs_control,welch_t,10,10,0.29388802245038925,0.5592092652786808,0.6136777002084224,up_in_case_after
novel_miR_230,case_after_vs_control,welch_t,10,10,-0.7356121953018503,0.34343639613791355,0.4192830305791041,down_in_case_after
novel_miR_2300,case_after_vs_control,welch_t,10,10,-1.9135924112888332,0.010172803242628682,0.13224644215417286,down_in_case_after
novel_miR_2301,case_after_vs_control,welch_t,10,10,-1.1872237240358507,0.19282325613364448,0.32128156620577664,down_in_case_after
novel_miR_2303,case_after_vs_control,welch_t,10,10,-0.8568569062316835,0.09695262372535203,0.24292232642696254,down_in_case_after
novel_miR_2306,case_after_vs_control,welch_t,10,10,-1.7366051181793958,0.028085400261181972,0.17418194773230927,down_in_case_after
novel_miR_2308,case_after_vs_control,welch_t,10,10,-1.3836533658908956,0.04960622361067897,0.20020680041363334,down_in_case_after
